scheduler_type,elapsed_time_sec,job_a_state,job_b_state,allocated_gpus,productive_gpus,deadlocked_gpus,wasted_cost_usd,successful_jobs
kueue,1241,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1242,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1243,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1244,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1245,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1246,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1247,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1248,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1249,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1250,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1251,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1252,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1253,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1254,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1255,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1256,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1257,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1258,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1259,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1260,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1261,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1262,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1263,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1264,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1265,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1266,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1267,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1268,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1269,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1270,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1271,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1272,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1273,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1274,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1275,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1276,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1277,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1278,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1279,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1280,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1281,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1282,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1283,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1284,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1285,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1286,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1287,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1288,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1289,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1290,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1291,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1292,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1293,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1294,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1295,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1296,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1297,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1298,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1299,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1300,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1301,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1302,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1303,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1304,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1305,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1306,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1307,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1308,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1309,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1310,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1311,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1312,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1313,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1314,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1315,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1316,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1317,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1318,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1319,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1320,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1321,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1322,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1323,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1324,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1325,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1326,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1327,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1328,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1329,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1330,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1331,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1332,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1333,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1334,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1335,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1336,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1337,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1338,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1339,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1340,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1341,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1342,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1343,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1344,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1345,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1346,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1347,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1348,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1349,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1350,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1351,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1352,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1353,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1354,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1355,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1356,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1357,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1358,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1359,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1360,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1361,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1362,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1363,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1364,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1365,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1366,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1367,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1368,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1369,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1370,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1371,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1372,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1373,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1374,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1375,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1376,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1377,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1378,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1379,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1380,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1381,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1382,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1383,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1384,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1385,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1386,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1387,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1388,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1389,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1390,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1391,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1392,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1393,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1394,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1395,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1396,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1397,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1398,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1399,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1400,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1401,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1402,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1403,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1404,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1405,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1406,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1407,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1408,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1409,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1410,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1411,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1412,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1413,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1414,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1415,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1416,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1417,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1418,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1419,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1420,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1421,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1422,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1423,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1424,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1425,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1426,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1427,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1428,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1429,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1430,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1431,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1432,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1433,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1434,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1435,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1436,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1437,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1438,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1439,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1440,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1441,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1442,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1443,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1444,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1445,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1446,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1447,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1448,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1449,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1450,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1451,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1452,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1453,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1454,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1455,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1456,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1457,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1458,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1459,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1460,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1461,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1462,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1463,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1464,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1465,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1466,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1467,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1468,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1469,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1470,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1471,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1472,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1473,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1474,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1475,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1476,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1477,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1478,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1479,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1480,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1481,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1482,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1483,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1484,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1485,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1486,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1487,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1488,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1489,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1490,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1491,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1492,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1493,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1494,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1495,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1496,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1497,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1498,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1499,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1500,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1501,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1502,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1503,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1504,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1505,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1506,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1507,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1508,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1509,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1510,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1511,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1512,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1513,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1514,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1515,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1516,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1517,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1518,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1519,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1520,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1521,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1522,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1523,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1524,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1525,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1526,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1527,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1528,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1529,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1530,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1531,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1532,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1533,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1534,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1535,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1536,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1537,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1538,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1539,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1540,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1541,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1542,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1543,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1544,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1545,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1546,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1547,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1548,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1549,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1550,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1551,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1552,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1553,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1554,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1555,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1556,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1557,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1558,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1559,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1560,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1561,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1562,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1563,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1564,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1565,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1566,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1567,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1568,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1569,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1570,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1571,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1572,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1573,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1574,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1575,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1576,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1577,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1578,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1579,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1580,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1581,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1582,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1583,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1584,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1585,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1586,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1587,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1588,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1589,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1590,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1591,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1592,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1593,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1594,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1595,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1596,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1597,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1598,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1599,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1600,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1601,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1602,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1603,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1604,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1605,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1606,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1607,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1608,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1609,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1610,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1611,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1612,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1613,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1614,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1615,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1616,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1617,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1618,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1619,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1620,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1621,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1622,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1623,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1624,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1625,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1626,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1627,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1628,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1629,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1630,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1631,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1632,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1633,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1634,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1635,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1636,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1637,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1638,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1639,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1640,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1641,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1642,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1643,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1644,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1645,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1646,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1647,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1648,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1649,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1650,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1651,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1652,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1653,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1654,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1655,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1656,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1657,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1658,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1659,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1660,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1661,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1662,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1663,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1664,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1665,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1666,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1667,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1668,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1669,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1670,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1671,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1672,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1673,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1674,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,1675,running_active,suspended,32,32,0,0.3262222222222222,0
